episode_index,env_step,length,return,is_collision,out_of_lane,destination_reached,wrong_direction,too_slow,off_road
512,253361,710,496.4514166813117,1,0,0,0,0,0
513,253503,141,328.67955242397437,0,0,0,0,0,0
514,254245,741,141.22304044409458,0,0,0,0,1,0
515,255446,1200,236.62335474371562,0,0,0,0,0,0
516,255547,100,238.85601366758942,0,0,0,0,0,0
517,255839,291,217.33141391813672,0,0,0,0,0,0
518,256175,335,253.21936928429542,0,0,0,0,0,0
519,256556,380,968.2986526584277,0,0,0,0,0,0
520,256652,95,216.6793518367058,0,0,0,0,0,0
521,256776,123,279.51253332554467,0,0,0,0,0,0
522,257977,1200,892.9925209166871,0,0,0,0,0,0
523,259178,1200,257.3996435456924,0,0,0,0,0,0
524,259372,193,478.5348863748118,0,0,0,0,0,0
525,259497,124,278.4601593754262,0,0,0,0,0,0
526,260022,524,316.50289253412484,0,0,0,0,0,0
527,260546,523,358.547075064339,0,0,0,0,0,0
528,261747,1200,269.09914021818116,0,0,0,0,0,0
529,261842,94,216.74603619243345,0,0,0,0,0,0
530,263043,1200,294.7351862767513,0,0,0,0,0,0
531,264230,1186,249.04271315489973,0,0,0,0,1,0
532,264355,124,279.3981808538095,0,0,0,0,0,0
533,264647,291,215.6373232855417,0,0,0,0,0,0
534,265027,379,974.9675502148618,0,0,0,0,0,0
535,266228,1200,309.72850359721383,0,0,0,0,0,0
536,266420,191,463.38341365281735,0,0,0,0,0,0
537,267621,1200,283.5753941616717,0,0,0,0,0,0
538,267953,331,245.1902946307133,0,0,0,0,0,0
539,269154,1200,269.64506257719324,0,0,0,0,0,0
540,269487,332,247.75465561683586,0,0,0,0,0,0
541,269821,333,249.512349296249,0,0,0,0,0,0
542,270811,989,213.49150325071275,0,0,0,0,1,0
543,271209,397,160.339241635828,1,0,0,0,0,0
544,271333,123,280.3795647112673,0,0,0,0,0,0
545,272534,1200,325.8886722743008,0,0,0,0,0,0
546,273557,1022,209.89855151364466,0,0,0,0,1,0
547,274298,740,539.8627466607462,0,0,0,0,0,0
548,274738,439,302.49232662952323,0,0,0,0,0,0
549,275939,1200,901.2031185688536,0,0,0,0,0,0
550,276065,125,278.0464524469346,0,0,0,0,0,0
551,276591,525,354.960089715138,0,0,0,0,0,0
552,277792,1200,261.7341247943079,0,0,0,0,0,0
553,277918,125,280.76890824443865,0,0,0,0,0,0
554,278365,446,309.68257231192206,0,0,0,0,0,0
555,278558,192,466.45236719532994,0,0,0,0,0,0
556,279477,918,160.6149986385556,0,0,0,0,1,0
557,279601,123,277.5755597635973,0,0,0,0,0,0
558,280038,436,277.67284046516,0,0,0,0,0,0
559,280162,123,272.19632911395456,0,0,0,0,0,0
560,281363,1200,323.5012316851414,0,0,0,0,0,0
561,282564,1200,267.36059894398596,0,0,0,0,0,0
562,282897,332,251.47158673841216,0,0,0,0,0,0
563,283228,330,249.9657798717132,0,0,0,0,0,0
564,283593,364,868.1741889690688,0,0,0,0,0,0
565,284551,957,208.02752259090045,0,0,0,0,1,0
566,284654,102,244.69313235140925,0,0,0,0,0,0
567,284757,102,243.39197564873675,0,0,0,0,0,0
568,284884,126,277.983390261394,0,0,0,0,0,0
569,284975,90,184.26449487532392,0,0,0,0,0,0
570,285164,188,443.6320142576346,0,0,0,0,0,0
571,285304,139,302.28759875806236,0,0,0,0,0,0
572,285447,142,312.7333695120172,0,0,0,0,0,0
573,285675,227,500.6765616257593,1,0,0,0,0,0
574,286876,1200,903.3743499642032,0,0,0,0,0,0
575,287212,335,254.50172775959464,0,0,0,0,0,0
576,288413,1200,895.3651099914794,0,0,0,0,0,0
577,289614,1200,892.6469647499409,0,0,0,0,0,0
578,290716,1101,254.8099347650438,0,0,0,0,0,0
579,291917,1200,267.18156866740077,0,0,0,0,0,0
580,292060,142,323.23440543817816,0,0,0,0,0,0
581,292186,125,278.20230902986253,0,0,0,0,0,0
582,293387,1200,307.66517161661955,0,0,0,0,0,0
583,293718,330,265.9223055405879,0,0,0,0,0,0
584,294919,1200,308.9831806776076,0,0,0,0,0,0
585,295021,101,248.26189862702907,0,0,0,0,0,0
586,295146,124,275.42426617076393,0,0,0,0,0,0
587,295287,140,322.8021391454308,0,0,0,0,0,0
588,296100,812,163.93520332582057,0,0,0,0,1,0
589,297301,1200,286.36209936218506,0,0,0,0,0,0
590,298328,1026,206.63632892158913,0,0,0,0,1,0
591,299529,1200,904.7106864694769,0,0,0,0,0,0
592,299671,141,319.12463930903596,0,0,0,0,0,0
593,300872,1200,263.11965344262273,0,0,0,0,0,0
594,301015,142,323.842823089052,0,0,0,0,0,0
595,302216,1200,306.7616762643242,0,0,0,0,0,0
596,302361,144,324.70166014772826,0,0,0,0,0,0
597,302649,287,220.7225006152596,0,0,0,0,0,0
598,302897,247,135.61116843319604,1,0,0,0,0,0
599,303089,191,467.1062225787261,0,0,0,0,0,0
600,304195,1105,241.2182271401867,0,0,0,0,1,0
601,304320,124,280.5016746543796,0,0,0,0,0,0
602,304655,334,257.7623065643763,0,0,0,0,0,0
603,304781,125,279.99754123754303,0,0,0,0,0,0
604,305982,1200,313.730904789692,0,0,0,0,0,0
605,307183,1200,278.3795831837978,0,0,0,0,0,0
606,307329,145,328.40304861987835,0,0,0,0,0,0
607,307714,384,986.4099833653833,0,0,0,0,0,0
608,308814,1099,190.50516281221923,0,0,0,0,1,0
609,309621,806,216.3660889064888,0,0,0,0,0,0
610,310822,1200,313.5723734366073,0,0,0,0,0,0
611,312023,1200,258.23664801229904,0,0,0,0,0,0
612,312544,520,347.17152959665077,0,0,0,0,0,0
613,313745,1200,292.43655657184274,0,0,0,0,0,0
614,314139,393,1023.974745473299,0,0,0,0,0,0
615,315340,1200,302.73075424999433,0,0,0,0,0,0
616,316541,1200,264.6278626914021,0,0,0,0,0,0
617,316987,445,310.85351221574626,0,0,0,0,0,0
618,317113,125,279.6915874263699,0,0,0,0,0,0
619,317202,88,175.62458432386137,0,0,0,0,0,0
620,317717,514,359.40804340175816,0,0,0,0,0,0
621,318918,1200,255.6631365331714,0,0,0,0,0,0
622,320119,1200,324.2279288410652,0,0,0,0,0,0
623,320321,201,483.4979848927269,0,0,0,0,0,0
624,321057,735,554.8032823804065,0,0,0,0,0,0
625,321797,739,559.0836704621237,0,0,0,0,0,0
626,322998,1200,331.75078912878075,0,0,0,0,0,0
627,323519,520,355.7020969819681,0,0,0,0,0,0
628,324255,735,549.3777440486706,0,0,0,0,0,0
629,324586,330,258.0805246406928,0,0,0,0,0,0
630,325692,1105,220.39529533446859,0,0,0,0,1,0
631,325799,106,257.9141199329659,0,0,0,0,0,0
632,326241,441,314.50395711209444,0,0,0,0,0,0
633,326984,742,557.7025547126453,0,0,0,0,0,0
634,327855,870,214.8293056899471,0,0,0,0,0,0
635,328004,148,338.9910049136986,0,0,0,0,0,0
636,328398,393,1024.4918141332616,0,0,0,0,0,0
637,328729,330,260.2791381438622,0,0,0,0,0,0
638,329930,1200,889.4290943250727,0,0,0,0,0,0
639,330028,97,230.88281338032652,0,0,0,0,0,0
640,330422,393,1013.3816172410183,0,0,0,0,0,0
641,331483,1060,206.71981469163987,0,0,0,0,0,0
642,332684,1200,286.50813180578484,0,0,0,0,0,0
643,333885,1200,204.00420508821844,0,0,0,0,0,0
644,335086,1200,202.20105476572226,0,0,0,0,0,0
645,335591,504,371.7394684255344,0,0,0,0,0,0
646,336647,1055,213.18300111209675,0,0,0,0,1,0
647,337091,443,319.6494733961529,0,0,0,0,0,0
648,337481,389,1009.0858717474989,0,0,0,0,0,0
649,338260,778,167.3297494741587,0,0,0,0,1,0
650,339461,1200,230.79530383542627,0,0,0,0,0,0
651,340430,968,213.99213647730275,0,0,0,0,0,0
652,340876,445,313.5751604883855,0,0,0,0,0,0
653,342077,1200,283.265914142857,0,0,0,0,0,0
654,342187,109,258.38058164835684,0,0,0,0,0,0
655,343388,1200,901.173267199567,0,0,0,0,0,0
656,343601,212,519.3820631612305,0,0,0,0,0,0
657,344802,1200,322.82657893742396,0,0,0,0,0,0
658,346003,1200,915.669748639763,0,0,0,0,0,0
659,346145,141,315.754211638308,0,0,0,0,0,0
660,347346,1200,910.8566583506707,0,0,0,0,0,0
661,348500,1153,221.61579554338977,0,0,0,0,1,0
662,349701,1200,892.6152434349004,0,0,0,0,0,0
663,350102,400,1054.2151452804208,0,0,0,0,0,0
664,350515,412,1100.9459512923763,0,0,0,0,0,0
665,351716,1200,924.0084877708011,0,0,0,0,0,0
666,352049,332,254.68123662577813,0,0,0,0,0,0
667,352779,729,548.8349897984499,0,0,0,0,0,0
668,353980,1200,919.3370946922864,0,0,0,0,0,0
669,354312,331,259.1209753601956,0,0,0,0,0,0
670,355513,1200,204.79952013812903,0,0,0,0,0,0
671,356714,1200,921.180523444495,0,0,0,0,0,0
672,357161,446,311.0312993176564,0,0,0,0,0,0
673,357603,441,311.8933652665918,0,0,0,0,0,0
674,357701,97,229.45327711315562,0,0,0,0,0,0
675,358673,971,187.81053415936015,0,0,0,0,1,0
676,359540,866,177.69557809718972,0,0,0,0,1,0
677,360741,1200,921.5838910798823,0,0,0,0,0,0
678,361661,919,185.3753124491264,0,0,0,0,1,0
679,362581,919,190.7734687850367,0,0,0,0,1,0
680,363782,1200,181.3269866750767,0,0,0,0,0,0
681,364983,1200,902.688379115471,0,0,0,0,0,0
682,365194,210,513.5630950607458,0,0,0,0,0,0
683,365526,331,259.1725191961691,0,0,0,0,0,0
684,366727,1200,262.4464548635304,0,0,0,0,0,0
685,367928,1200,280.75302651685627,0,0,0,0,0,0
686,368347,418,1108.3681862136373,0,0,0,0,0,0
687,368490,142,322.6046974681766,0,0,0,0,0,0
688,369230,739,566.6427858125719,0,0,0,0,0,0
689,370431,1200,250.60201114628808,0,0,0,0,0,0
690,370570,138,314.81532138814043,0,0,0,0,0,0
691,371313,742,558.4233885296767,0,0,0,0,0,0
692,371410,96,228.66331063034593,0,0,0,0,0,0
693,371742,331,254.97424295703942,0,0,0,0,0,0
694,372030,287,220.09137670940825,0,0,0,0,0,0
695,372320,289,221.7824395289365,0,0,0,0,0,0
696,372438,117,266.60701973200264,0,0,0,0,0,0
697,373639,1200,286.5827796188487,0,0,0,0,0,0
698,374632,992,198.91957992916647,0,0,0,0,1,0
699,374966,333,257.24310598391145,0,0,0,0,0,0
700,376003,1036,201.39291212746136,0,0,0,0,1,0
701,376453,449,308.1086096463056,0,0,0,0,0,0
702,376553,99,232.1185883686669,0,0,0,0,0,0
703,376884,330,261.6033150246657,0,0,0,0,0,0
704,376998,113,264.53420990231643,0,0,0,0,0,0
705,377332,333,264.12499244273545,0,0,0,0,0,0
706,378533,1200,290.04613495322667,0,0,0,0,0,0
707,379734,1200,290.11475997469927,0,0,0,0,0,0
708,380935,1200,253.4784197292692,0,0,0,0,0,0
709,381884,948,201.05405476168045,0,0,0,0,1,0
710,382391,506,363.1260302572499,0,0,0,0,0,0
711,382500,108,253.90642698478237,0,0,0,0,0,0
712,383443,942,127.44818403726832,0,0,0,0,1,0
713,383662,218,530.8775049509543,0,0,0,0,0,0
714,384863,1200,221.8013656942146,0,0,0,0,0,0
715,385206,342,59.05250801468054,0,0,0,0,1,0
716,385302,95,233.7750377070361,0,0,0,0,0,0
717,386041,738,562.5948951032262,0,0,0,0,0,0
718,386197,155,357.6715849059096,0,0,0,0,0,0
719,386352,154,351.7925114283246,0,0,0,0,0,0
720,387282,929,204.30952288843338,0,0,0,0,1,0
721,388483,1200,262.66649427283255,0,0,0,0,0,0
722,389684,1200,267.9375052251238,0,0,0,0,0,0
723,390422,737,575.4028266820355,0,0,0,0,0,0
724,390564,141,327.0093975777284,0,0,0,0,0,0
725,390676,111,264.0893850944029,0,0,0,0,0,0
726,390786,109,259.3293246226906,0,0,0,0,0,0
727,391987,1200,270.3984765136662,0,0,0,0,0,0
728,392922,934,214.77861869351372,0,0,0,0,0,0
729,394123,1200,209.6761568754004,0,0,0,0,0,0
730,395324,1200,267.5733549023213,0,0,0,0,0,0
731,395769,444,320.2563047313599,0,0,0,0,0,0
732,395866,96,235.12403484229253,0,0,0,0,0,0
733,396943,1076,212.60198480149876,0,0,0,0,1,0
734,398144,1200,922.8465663021469,0,0,0,0,0,0
735,398651,506,361.55791840459847,0,0,0,0,0,0
736,399852,1200,196.31139104168875,0,0,0,0,0,0
737,399964,111,258.75153323833786,0,0,0,0,0,0
738,401165,1200,240.94333134886105,0,0,0,0,0,0
739,401499,333,257.95463188772055,0,0,0,0,0,0
740,401943,443,314.36011205799895,0,0,0,0,0,0
741,403144,1200,209.23699825597214,0,0,0,0,0,0
742,404127,982,222.19810983444302,0,0,0,0,0,0
743,404877,749,576.944397681469,0,0,0,0,0,0
744,406078,1200,226.6922101410271,0,0,0,0,0,0
745,406245,166,374.727730514546,0,0,0,0,0,0
746,407446,1200,916.3360493154566,0,0,0,0,0,0
747,408647,1200,922.397239549642,0,0,0,0,0,0
748,409848,1200,284.54884129898574,0,0,0,0,0,0
749,410353,504,364.7838184502092,0,0,0,0,0,0
750,410796,442,319.0386259279215,0,0,0,0,0,0
751,410893,96,238.8967505909692,0,0,0,0,0,0
752,411008,114,261.30690002131337,0,0,0,0,0,0
753,411436,427,1123.8925229838387,0,0,0,0,0,0
754,411579,142,329.3689890526683,0,0,0,0,0,0
755,412780,1200,281.1467440664464,0,0,0,0,0,0
756,412946,165,367.02590202692954,0,0,0,0,0,0
757,413372,425,1133.4618096459176,0,0,0,0,0,0
758,413537,164,371.72920178637685,0,0,0,0,0,0
759,414738,1200,932.093633510706,0,0,0,0,0,0
760,415939,1200,198.96436119665242,0,0,0,0,0,0
761,416385,445,323.93470807526296,0,0,0,0,0,0
762,416821,435,1146.666418382983,0,0,0,0,0,0
763,418022,1200,162.44271621808102,0,0,0,0,0,0
764,418122,99,234.9099157627907,0,0,0,0,0,0
765,419323,1200,929.9403297544836,0,0,0,0,0,0
766,420063,739,578.2706021234569,0,0,0,0,0,0
767,420397,333,256.44506218511253,0,0,0,0,0,0
768,421598,1200,173.13745353471995,0,0,0,0,0,0
769,422799,1200,199.69287517419434,0,0,0,0,0,0
770,422968,168,383.3979720549363,0,0,0,0,0,0
771,423083,114,264.46041106057066,0,0,0,0,0,0
772,423250,166,378.69535229370865,0,0,0,0,0,0
773,423399,148,334.4808456803573,0,0,0,0,0,0
774,424130,730,556.3283009630381,0,0,0,0,0,0
775,424566,435,1159.043960819106,0,0,0,0,0,0
776,424855,288,219.96710170453701,0,0,0,0,0,0
777,426056,1200,198.5716255344579,0,0,0,0,0,0
778,426196,139,330.2466961659911,0,0,0,0,0,0
779,426419,222,543.2507048525015,0,0,0,0,0,0
780,426748,328,263.89482881699143,0,0,0,0,0,0
781,427949,1200,235.54827551246666,0,0,0,0,0,0
782,429150,1200,923.7232628109591,0,0,0,0,0,0
783,430351,1200,248.69101987084596,0,0,0,0,0,0
784,430784,432,1146.4546734407945,0,0,0,0,0,0
785,430899,114,265.3821841648804,0,0,0,0,0,0
786,431235,335,264.9270161360858,0,0,0,0,0,0
787,431567,331,264.67340567464265,0,0,0,0,0,0
788,432004,436,1154.9987525004412,0,0,0,0,0,0
789,433205,1200,69.74287779476245,0,0,0,0,0,0
790,434406,1200,87.54065783265358,0,0,0,0,0,0
791,434505,98,235.72447516459658,0,0,0,0,0,0
792,435561,1055,212.16437629521562,0,0,0,0,1,0
793,436067,505,354.88094868188796,0,0,0,0,0,0
794,436572,504,360.779046872203,0,0,0,0,0,0
795,436993,420,1114.47988426768,0,0,0,0,0,0
796,438194,1200,253.43284175394385,0,0,0,0,0,0
797,439395,1200,258.6223249182798,0,0,0,0,0,0
798,439726,330,266.12306253503124,0,0,0,0,0,0
799,439828,101,232.60943454264307,0,0,0,0,0,0
800,440274,445,324.60153831698904,0,0,0,0,0,0
801,440717,442,318.2364366065381,0,0,0,0,0,0
802,441008,290,217.96488531922205,0,0,0,0,0,0
803,441181,172,385.17865685661235,0,0,0,0,0,0
804,441683,501,361.7168420949399,0,0,0,0,0,0
805,442884,1200,921.9135906307956,0,0,0,0,0,0
806,443046,161,386.3438687428713,0,0,0,0,0,0
807,444247,1200,236.17274305448734,0,0,0,0,0,0
808,445448,1200,206.36483885366766,0,0,0,0,0,0
809,445550,101,241.15642307897494,0,0,0,0,0,0
810,445995,444,323.4904708779643,0,0,0,0,0,0
811,446205,209,533.4750372573812,0,0,0,0,0,0
812,447406,1200,242.52059292605824,0,0,0,0,0,0
813,448607,1200,238.0696909731045,0,0,0,0,0,0
814,449808,1200,926.3572283358568,0,0,0,0,0,0
815,451009,1200,921.4827989321146,0,0,0,0,0,0
816,451741,731,572.2872240197214,0,0,0,0,0,0
817,451842,100,235.330420335779,0,0,0,0,0,0
818,453043,1200,259.71736130004626,0,0,0,0,0,0
819,453343,299,131.07828226334163,1,0,0,0,0,0
820,454544,1200,-210.0726820741187,0,0,0,0,0,0
821,455048,503,360.46189281161946,0,0,0,0,0,0
822,455496,447,316.32329390678274,0,0,0,0,0,0
823,455711,214,548.6080305041808,0,0,0,0,0,0
824,455929,217,566.1802106972185,0,0,0,0,0,0
825,457130,1200,950.8745990543873,0,0,0,0,0,0
826,458331,1200,242.5256623508081,0,0,0,0,0,0
827,458616,284,221.91707546200897,0,0,0,0,0,0
828,459817,1200,244.24311441621356,0,0,0,0,0,0
829,460548,730,576.605278554222,0,0,0,0,0,0
830,460770,221,542.2431472727376,0,0,0,0,0,0
831,461224,453,1199.7133838552963,0,0,0,0,0,0
832,461679,454,1204.0335287979142,0,0,0,0,0,0
833,462880,1200,947.8392857362356,0,0,0,0,0,0
834,463606,725,563.2775777962314,0,0,0,0,0,0
835,464112,505,365.7889485443633,0,0,0,0,0,0
836,464258,145,338.01759524294295,0,0,0,0,0,0
837,464375,116,269.68217983667694,0,0,0,0,0,0
838,464490,114,268.0049697574501,0,0,0,0,0,0
839,465358,867,218.30331144352107,0,0,0,0,0,0
840,465862,503,365.323406251651,0,0,0,0,0,0
841,467063,1200,271.7247498895126,0,0,0,0,0,0
842,467394,330,265.58668390840694,0,0,0,0,0,0
843,467899,504,355.15271085117166,0,0,0,0,0,0
844,468052,152,336.5139810303008,0,0,0,0,0,0
845,469253,1200,935.8634049380183,0,0,0,0,0,0
846,470454,1200,281.7016643512655,0,0,0,0,0,0
847,470675,220,543.8030818941402,0,0,0,0,0,0
848,471182,506,364.3330468653007,0,0,0,0,0,0
849,471511,328,265.1179163844001,0,0,0,0,0,0
850,471674,162,386.8728033979113,0,0,0,0,0,0
851,472408,733,578.2917858461947,0,0,0,0,0,0
852,472512,103,242.0179146729439,0,0,0,0,0,0
853,473442,929,218.27364704457185,0,0,0,0,0,0
854,473948,505,364.9024498503909,0,0,0,0,0,0
855,474234,285,226.38563915291982,0,0,0,0,0,0
856,475435,1200,231.29455322707844,0,0,0,0,0,0
857,476537,1101,208.23208999699162,0,0,0,0,1,0
858,477738,1200,213.719980021198,0,0,0,0,0,0
859,477886,147,339.35754478083254,0,0,0,0,0,0
860,478039,152,333.7566667313234,0,0,0,0,0,0
861,479078,1038,223.20447219227182,0,0,0,0,0,0
862,479406,327,262.52108302930145,0,0,0,0,0,0
863,480607,1200,941.7513075852838,0,0,0,0,0,0
864,481808,1200,268.52300879572067,0,0,0,0,0,0
865,483009,1200,256.40771945795063,0,0,0,0,0,0
866,483741,731,576.5109865290374,0,0,0,0,0,0
867,484942,1200,230.09263259129978,0,0,0,0,0,0
868,485758,815,192.97034844165995,0,0,0,0,0,0
869,485914,155,336.3447786592395,0,0,0,0,0,0
870,487115,1200,287.7459325482234,0,0,0,0,0,0
871,487283,167,389.35781730424947,0,0,0,0,0,0
872,487450,166,391.08214093015465,0,0,0,0,0,0
873,487618,167,382.95800478027047,0,0,0,0,0,0
874,488125,506,360.97873418210486,0,0,0,0,0,0
875,489326,1200,210.3428205561499,0,0,0,0,0,0
876,489553,226,566.9822170360983,0,0,0,0,0,0
877,490277,723,579.3857011592028,0,0,0,0,0,0
878,490727,449,320.1275441752666,0,0,0,0,0,0
879,491928,1200,265.28505433072655,0,0,0,0,0,0
880,493129,1200,284.5349933787203,0,0,0,0,0,0
881,494330,1200,921.4111708749135,0,0,0,0,0,0
882,495531,1200,935.4183359225902,0,0,0,0,0,0
883,495679,147,338.5626486539942,0,0,0,0,0,0
884,496880,1200,204.99103179460218,0,0,0,0,0,0
885,498081,1200,284.2185059846728,0,0,0,0,0,0
886,498593,511,367.31540170701436,0,0,0,0,0,0
887,498746,152,336.72927090916676,0,0,0,0,0,0
888,499947,1200,266.6527283437687,0,0,0,0,0,0
889,500405,457,1207.1848029512894,0,0,0,0,0,0
890,500520,114,268.1617561764707,0,0,0,0,0,0
891,500639,118,269.0213966471256,0,0,0,0,0,0
892,501840,1200,228.6809576996071,0,0,0,0,0,0
893,502358,517,365.4918399604883,0,0,0,0,0,0
894,503559,1200,218.25722593589643,0,0,0,0,0,0
895,504285,725,575.3225833835226,0,0,0,0,0,0
896,504437,151,340.2088701380883,0,0,0,0,0,0
897,505638,1200,231.0114998223619,0,0,0,0,0,0
898,505924,285,225.19195227355704,0,0,0,0,0,0
899,507106,1181,256.97552872827845,0,0,0,0,0,0
900,507553,446,323.2717290987646,0,0,0,0,0,0
901,508002,448,1198.922567130996,0,0,0,0,0,0
902,508291,288,218.411526390213,0,0,0,0,0,0
903,509453,1161,212.77456023894058,0,0,0,0,1,0
